FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Women's Economic Equality Society Hubbards NS",380344
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Wood Buffalo Partners In Aboriginal Training Association Fort McMurray Alta",175276
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Wood Manufacturing Council Ottawa Ont",103478
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Word of Truth Christian Centre Pickering Ont",229621
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Worklink Employment Society Victoria BC",251278
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Workplace Health, Safety & Compensation Commission of Newfoundland and Labrador St John's NL",300000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Wuskwatim and Keeyask Training Consortium Inc Winnipeg Man",4404846
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Yellowhead Tribal Development Foundation Enoch Alta",2126035
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Yonge Street Mission Toronto Ont",332924
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","YOUCAN Youth Canada Association Ottawa Ont",307039
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Young Men's Christian Association of Canada Toronto Ont",15670619
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Young Women's Christian Association of Canada Toronto Ont",727569
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth & Volunteer Centre Red Deer Alta",189363
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth Action Kommittee of Perth & District Perth Ont",321966
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth Emergency Shelter Society Edmonton Alta",157367
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth Employment Services (YES) Toronto Ont",1119627
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth Employment Services Winnipeg Man",121054
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth for Christ Langley BC",308909
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth in Motion Toronto Ont",418506
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Youth Opportunities Unlimited London Ont",1033546
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Yukon College Whitehorse YT",242422
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Association des francophones du Nunavut Iqaluit Nunavut",334000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Association franco-yukonnaise Whitehorse YT",334000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Community Table of the National Human Resources Development Committee for the English Linguistic Minority Huntingdon Que",2700000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Conseil de développement économique de la Nouvelle-Écosse Halifax NS",520000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Conseil de la Coopération de la Saskatchewan Regina Sask",373494
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Conseil économique du Nouveau-Brunswick Inc Moncton NB",750000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Economic Development Council for Manitoba Bilingual Municipalities Winnipeg Man",520000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Fédération des francophones de Terre-Neuve et du Labrador St John's NL",509202
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","La Chambre économique de l'Alberta Edmonton Alta",520000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","La Société de développement de la Baie acadienne incorporée Wellington PEI",520000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","NWT Economic Development Council Yellowknife NWT",334000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Réseau de développement économique et d'employabilité Canada Ottawa Ont",1900000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Réseau de développement économique et d'employabilité de l'Ontario Ottawa Ont",2000000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to organizations to support the development of human resources, economic growth, job creation and retention in official language minority communities","Société de développement économique de la Colombie-Britannique Vancouver BC",519827
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to assit unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Quebec Quebec Que",2336990
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to assit unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of British Columbia Victoria BC",250296
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to assit unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Prince Edward Island Charlottetown PEI",197750
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to assit unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Saskatchewan Regina Sask",727374
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to assit unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Government of Yukon Whitehorse YT",150360
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to assit unemployed older workers in communities with ongoing high unemployment and/or affected by downsizing","Nova Scotia Department of Education Halifax NS",1254245
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Association of Canadian Community Colleges Ottawa Ont",157951
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Association of the Deaf Ottawa Ont",194354
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Foundation for Economic Education Toronto Ont",347903
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carleton University Ottawa Ont",118153
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Child Welfare League of Canada",178217
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Ottawa Ont Independent Living Canada Ottawa Ont",188870
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Lakehead University Thunder Bay Ont",205668
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Social and Enterprise Development Innovations Toronto Ont",177462
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Université de Moncton Moncton NB",134357
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Université de Sherbrooke Sherbrooke Que",121767
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","University of Alberta Edmonton Alta",179207
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","University of Calgary Calgary Alta",102861
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","University of Manitoba Winnipeg Man",196397
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","University of New Brunswick Fredericton NB",124035
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","York University Toronto Ont",191448
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","ABC Canada Literacy Foundation Toronto Ont",410657
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Action pour s'en sortir de la Rive Sud de Québec St-Lambert-de-Lauzon Que",140162
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","AlphaPlus Centre Toronto Ont",464162
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Association of Canadian Community Colleges Ottawa Ont",364256
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Athabasca University Athabasca Alta",228117
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Bow Valley College Calgary Alta",129532
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Canadian National Institute for the Blind Toronto Ont",130573
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Centre de documentation sur l'éducation des adultes et la condition féminine Montreal Que",449666
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Centre for Education and Work Winnipeg Man",350286
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Coalition francophone pour l'alphabétisation et la formation de base en Ontario Ottawa Ont",101967
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Communautique Montreal Que",112962
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Educacentre College Vancouver BC",161555
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Fédération canadienne pour l'alphabétisation en français Ottawa Ont",358957
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Fédération d'alphabétisation du Nouveau-Brunswick Bathurst NB",155729
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Frontier College Toronto Ont",422614
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Home Instruction for Parents of Preschool Youngsters (HIPPY) Canada Vancouver BC",130157
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Independent Living Canada Ottawa Ont",157466
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Laubach Literacy of Canada Ottawa Ont",125307
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","L'Itinéraire Montreal Que",144032
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Ministère de l'Éducation, du Loisir et du Sport Quebec Que",2762700
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Movement for Canadian Literacy Ottawa Ont",476311
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","National Adult Literacy Database Fredericton NB",530000
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Nunavut Department of Education Iqualuit Nunavut",117673
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Réseau des SADC du Québec Quebec Que",233884
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","St Christopher House Toronto Ont",135707
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","The Centre for Literacy Montreal Que",416830
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Contributions to voluntary sectors, professional organizations, universities and post-secondary institutions and to provincial and territorial governments for adult learning, literacy and essential skills","Workplace Education Manitoba Steering Committee Winnipeg Man",124625
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Department of Education, Culture and Employment Yellowknife NWT",812332
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Ministère des Finances Quebec Que",112638982
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","Payments related to the direct financing arrangement under the Canada Student Financial Assistance Act","Nunavut Department of Education Iqualuit Nunavut",468458
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","The provision of funds for interest and other payments to lending institutions and liabililties under the Canada Student Financial Assistance Act","Canadian Imperial Bank of Commerce Toronto Ont",13132563
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","The provision of funds for interest and other payments to lending institutions and liabililties under the Canada Student Financial Assistance Act","Clas Systems Inc Saskatoon Sask",145209
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","The provision of funds for interest and other payments to lending institutions and liabililties under the Canada Student Financial Assistance Act","Fédération des caisses populaires de l'Ontario Ottawa Ont",168174
2007/2008,"HUMAN RESOURCES AND SKILLS DEVELOPMENT","HUMAN RESOURCES AND SKILLS DEVELOPMENT","The provision of funds for interest and other payments to lending institutions and liabililties under the Canada Student Financial Assistance Act","National Bank of Canada Montreal Que",1009287
