FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions de la Chenelière Inc Montreal Que",850500
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions de la Courte Échelle Inc Montreal Que",189105
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions de Mortagne Boucherville Que",101501
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions des Intouchables Inc Montreal Que",150702
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions du Phare Inc St-Jérôme Que",108851
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Duval Inc Edmonton Alta",245791
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Fides Inc Saint-Laurent Que",236272
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Héritage Inc (Les) Saint-Lambert Que",175467
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Hurtubise HMH Ltée Montreal Que",290635
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions l'Artichaut Inc Rimouski Que",118050
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Marie-France Ltée Montreal Que",131929
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Novalis Inc Montreal Que",308932
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Phidal Inc Montreal Que",260281
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Québec-Amérique Inc (Les) Montreal Que",506397
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Québecor Média Inc Outremont Que",689082
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Reynald Goulet Inc Repentigny Que",172706
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Septembre Inc Ste-Foy Que",124903
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Tormont Inc Montreal Que",478688
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions Transcontinental Inc Montreal Que",131158
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Éditions TVA Inc (Les) Outremont Que",100127
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Emond Montgomery Publications Toronto Ont",212593
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Fifth House Ltd Calgary Alta",110023
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Firefly Books Ltd Richmond Hill Ont",623621
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Fitzhenry & Whiteside Limited Markham Ont",243100
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Formac Publishing Company Limited Halifax NS",116672
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Frederick Harris Music Company Limited Mississauga Ont",242516
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Gaëtan Morin Éditeur Ltée Montreal Que",288849
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Groupe Beauchemin Éditeur Ltée Laval Que",410319
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Groupe Éducalivres Inc Laval Que",600192
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Groupe Modulo Inc Mont-Royal Que",374268
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Groupe Ville Marie Littérature Inc Montreal Que",167948
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Guérin Éditeur Ltée Montreal Que",250314
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Guides de voyage Ulysse Inc Montreal Que",155391
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Guy Saint-Jean Éditeur Inc Laval Que",124276
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Harbour Publishing Company Ltd Madeira Park BC",150962
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Heritage House Publishing Co Ltd Surrey BC",138617
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","House of Anansi Press Limited Toronto Ont",119388
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","International Self-Counsel Press North Vancouver BC",243975
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","James Lorimer & Company Limited Toronto Ont",100918
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Key Porter Books Limited Toronto Ont",432531
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Kids Can Press Ltd Toronto Ont",729428
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Le Boréal Express Ltée Montreal Que",250494
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Leméac Éditeur Inc Montreal Que",169552
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Les Éditions Yvon Blais Inc Montreal Que",378850
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Lidec Inc Montreal Que",295130
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Lingo Media Inc Toronto Ont",108495
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Literary Press Group of Canada (The) Toronto Ont",334210
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Lone Pine Media Productions Ltd Edmonton Alta",459766
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Maple Tree Press Inc Toronto Ont",154492
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","McArthur & Company Publishing Toronto Ont",138368
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","McClelland & Stewart Ltd Toronto Ont",579917
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","McGill Queen's University Press Montreal Que",209468
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Mondia Éditeurs Inc St-Jérôme Que",123079
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Montréal, Capitale Du Livre 2005 Montreal Que",250000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Nimbus Publishing Limited Halifax NS",169285
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Orca Book Publishers Ltd Victoria BC",142886
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Portage & Main Press Ltd Winnipeg Man",126557
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Presses de l'université du Québec Ste-Foy Que",138682
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Presses de l'université Laval Ste-Foy Que",143418
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Publications Graficor (1989) Inc Montreal Que",337198
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Québec-Livres Laval Que",112027
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Raincoast Book Distribution Ltd Vancouver BC",193461
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Red Deer Press Ltd Calgary Alta",104449
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Regroupement des éditeurs canadiens français Ottawa Ont",175300
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Robert Rose Inc Toronto Ont",299850
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Septembre Éditeur SENC Ste-Foy Que",114030
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Société de gestion de la Banque de titres de la langue française Inc Montreal Que",441964
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Sogides Ltée Montreal Que",662249
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","The Solski Group Ltd Napanee Ont",149260
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Thompson Educational Publishing Inc Toronto Ont",134682
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Tundra Inc Toronto Ont",163826
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","University of Alberta Press Edmonton Alta",113111
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","University of British Columbia Vancouver BC",145443
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","University of Toronto Press Toronto Ont",303637
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Weigl Educational Publishers Calgary Alta",223561
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Whitecap Books Ltd North Vancouver BC",293407
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","Wilson & Lafleur Ltée Montreal Que",157428
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of publishing, sound recording and multimedia organizations to enhance their development and distribution: Contributions for the Book publishing industry development program","XYZ Éditeur Montreal Que",149449
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Alberta Magazine Publishers Calgary Alta",182121
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Association québecoise des éditeurs de magazines Montreal Que",118191
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","British Columbia Association Vancouver BC",368953
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Brunico Communications Inc Toronto Ont",193701
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Canadian Geographic Enterprises Ottawa Ont",127651
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Canadian Home Publishers Toronto Ont",157352
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Canadian Magazine Publishers Association Toronto Ont",363490
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Canadian Medical Association Ottawa Ont",159748
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Les Éditions Protégez-Vous Montreal Que",118414
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Les Magazines TVA Inc Outremont Que",429290
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Les Publications TVA II Inc Outremont Que",267549
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Médias Transcontinental SENC Montreal Que",470334
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","National Magazine Awards Foundation Toronto Ont",319153
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Pub Transcontinental Hachette Inc Montreal Que",136984
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","Rogers Pub Ltd Toronto Ont",1608139
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canadian magazine publishing industry","St Joseph Printing Limited Toronto Ont",323368
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the Canada New Media Fund","Telefilm Canada Montreal Que",9000000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of broadcasting distribution","Aboriginal Peoples Television Winnipeg Man",2100000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of broadcasting distribution","TV5 Quebec-Canada Montreal Que",5325122
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian Feature Film Policy","AV Preservation Trust.Ca (The) Ottawa Ont",150000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian Feature Film Policy","Canadian Independent Film and Video Ottawa Ont",1550000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the National training program in the film and video sector","Telefilm Canada Montreal Que",2550000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the arts, culture and diversity program","Canadian Conference of the Arts Ottawa Ont",670000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions to the arts, culture and diversity program","Coalition diversité culturelle Montreal Que",200000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Ateliers de danse moderne de Montréal Montreal Que",150000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Banff Centre for Continuing Education Banff Alta",1580000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Brott Music Festival Hamilton Ont",450000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Canadian Conference of the Arts Ottawa Ont",500000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Canadian Heritage Arts Society Victoria BC",110000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Canadian Opera Company Toronto Ont",200000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Dancer Transition Resource Centre Toronto Ont",550000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","De-Ba-Jeh-Mu-Jig Theatre Group Wikwemikong Ont",185000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","École nationale de cirque Montreal Que",500000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","École nationale de l'humour Montreal Que",120000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","École nationale de théâtre du Canada Montreal Que",3200000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Full Circle: First Nations Performance Vancouver BC",110000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Makivik Corporation Ville St-Laurent Que",117000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","National Ballet School Toronto Ont",4000000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","National Youth Orchestra Toronto Ont",500000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Okanagan Indian Educational Penticton BC",200000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Opéra de Montréal (1980) Inc Montreal Que",120000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Royal Conservatory of Music (The) Toronto Ont",1250000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Royal Winnipeg Ballet School Winnipeg Man",550000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","School of Contemporary Dancers Professional Winnipeg Man",170000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","School of Toronto Dance Theatre Toronto Ont",180000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","Stratford Festival of Canada Stratford Ont",150000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contribution for the National arts training program","The Centre for Indigenous Theatre Toronto Ont",445000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Canadian Film Centre Toronto Ont",258038
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Carleton University Ottawa Ont",460320
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Concordia University Montreal Que",364207
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Simon Fraser University School Surrey BC",461050
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Société des arts technologiques Montreal Que",856720
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","Univérsité de Sherbrooke Sherbrooke Que",553773
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Canadian culture on-line program","University of British Columbia Vancouver BC",867000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Applied research in interactive media program","Canarie Inc Ottawa Ont",841492
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Agora de la danse (L') Montreal Que",155000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Arts and Culture Centres St John's NL",140000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Arts Starts in Schools Society Vancouver BC",158960
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Arts Touring Alliance of Alberta Edmonton Alta",132020
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Calgary International Children's Festival Society Calgary Alta",134000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Campus and Community Impresarios Toronto Ont",251565
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canada Dance Festival Society Ottawa Ont",135887
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canadian Arts Presenting Ottawa Ont",110000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canadian Institute of the Arts for the Young Audiences Vancouver BC",270000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canadian Theatre Festival Society Ottawa Ont",200000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Canadian Tulip Festival Inc Ottawa Ont",153286
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Caribbean Cultural Committee - Caribana Toronto Ont",250000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Carnaval de Québec Inc Quebec Que",222045
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Carrefour International de Théâtre Quebec Que",120000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Centre de théâtre francophone Ottawa Ont",117000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","City of Toronto - Special Events Toronto Ont",187290
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Coastal Jazz & Blues Society (The) Vancouver BC",305000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Coup de coeur francophone Montreal Que",185000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Domaine Forget de Charlevoix Inc Saint-Irénée Que",219205
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Festival acadien de Caraquet Inc Caraquet NB",121250
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Festival d'été international de Québec Quebec Que",400000
2004/2005,"CANADIAN HERITAGE","CANADIAN HERITAGE","Contributions in support of the Arts presentation Canada program","Festival de théâtre des amériques Inc Montreal Que",152718
