FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Fund for Agricultural Development Rome Italy",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Institute of Tropical Agriculture Croydon Great Britain",1666667
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Labour Organization Geneva 2 Switzerland",3430000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Livestock Research Institute Nairobi Kenya",1685653
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Monetary Fund Washington DC USA",3250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Plant Genetic Research Institute Rome Italy",708694
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Potato Centre (Cip) Lima Peru",956321
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Service National Agricultural Research The Hague Netherlands",590732
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Trade Centre - Itc Geneva Switzerland",2903635
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","International Water Management Institute Colombo LK",534508
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","Organization for Security & Cooperation in Europe Vienna Austria",1000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","Organization of American States Washington DC USA",2000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","Unaids Geneva Switzerland",7950000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","Unesco Insititute for Statistics Montreal Que",1000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","Unicef - New York Ottawa Ont",49167126
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Division - Advancement of Women New York NY USA",1750000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Ccd Secretariat Bonn DE",292501
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Non-Governmental Gatineau Que",240000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Office of the Program Planning, Budget & Accts New York NY USA",450000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Capital Development Fund New York NY USA",125000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Department for Economic and Social Affairs New York NY USA",6170000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Development Fund for Women New York NY USA",1250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Development Program Jesuralem Israel",1000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Development Program New York NY USA",4470030
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Development Program Toronto Ont",44325000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Environment Program Chatelaine CH",450000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Environment Program Nairobi Kenya",3200000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","United Nations Population Fund New York NY USA",20126797
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","West Africa Rice Development Ass Bouake 01 CI",953860
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","World Bank (Ibrd-T) Washington DC USA",64434889
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","World Bank-Econ Dev't Institute Washington DC USA",2000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","World Fish Centre Penang Malaysia",213131
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","World Health Organization Geneva Switzerland",34005000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Development assistance to international development institutions and organizations for operations and general programs as well as specific programs and projects, to international financial institutions","Wssd Civil Society Company Braamfontein ZA",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","Aga Khan Foundation Canada Ottawa Ont",2918000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","Care Canada Nepean Ont",3950000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","International Development Research Centre Ottawa Ont",24958490
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","International Union Against Tuberculosis and lung disease Paris France",19796667
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","Medair 1024 Ecublens Switzerland",1472625
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","Montreal General Hospital Montreal Que",245024
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","Red Cross Int'l Aid Trust of Canada Gatineau Que",2100000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","The Micronutrient Initiative Ottawa Ont",3200000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","The Royal Netherlands Tuberculosis Association The Hague Netherlands",446667
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","Unicef - New York Ottawa Ont",37134287
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","United Nations Development Program New York NY USA",156250
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","World Bank (Ibrd-T) Washington DC USA",6000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","World Food Programme Rome Ottawa Ont",20650000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Programming against hunger and malnutrition through international development and nutritional institutions, international non-governmental organizations or the International Development Research Centre for the benefit of recipients in developing countries","World Health Organization Geneva Switzerland",5146667
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Alternatives Inc Montreal Que",1789000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Canadem Ottawa Ont",2000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Canadian Bureau for International Education Ottawa Ont",156500
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Canadian Journalists for Free Expression Toronto Ont",140000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Canadian Lutheran World Relief Winnipeg Man",616000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Canadian Network for International Surgery Vancouver BC",120000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Canadian Physicians - Aid & Relief Toronto Ont",860000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Care Canada Nepean Ont",4805368
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Cause Canada Canmore Alta",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Centre Canadien D'études & de Coopération Intl Montreal Que",300124
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Commission for Reception Truth and Reconciliation Dili TL",300000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Defence for Children International Toronto Ont",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Development Workshop Guelph Ont",1065000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Doctors Without Borders Canada Toronto Ont",2138450
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Food & Agriculture Org of the UN Rome Italy",1810000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Forum of Federations Ottawa Ont",300000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Foster Parents Plan Toronto Ont",175000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Institute for War and Peace London Great Britain",200000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Inter Pares Ottawa Ont",240000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Development Research Centre Ottawa Ont",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Education for Peace Weinach/Ar Switzerland",350000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Federation Red Cross Gatineau Que",1465570
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Foundation for Election Systems Washington DC USA",1000000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Human Rights Law Group Washington DC USA",624000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Institute-Democracy & Electoral Assistance Stockholm Sweden",500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Labour Organization Geneva 2 Switzerland",130000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Organization for Migration Geneva 19 Switzerland",1155000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","International Rescue Committee New York NY USA",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Kids Can Free the Children Thornhill Ont",500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Law Courts Education Society of British Columbia Vancouver BC",200000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Médecins du Monde Montreal Que",691161
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Office of Chief Electoral Officer Ottawa Ont",500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Organization for Security and Cooperation in Europe The Hague Netherlands",200000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Organization of American States Washington DC USA",125000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Overseas Development Institute London Great Britain",125000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Oxfam Canada Ottawa Ont",1500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Oxfam Quebec Montreal Que",100000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Pan-American Health Organization Washington DC USA",1925000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Partners in Rural Development Ottawa Ont",200000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Partnership Africa Canada Ottawa Ont",250000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Peace Brigades International Toronto Ont",500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Red Cross Int'l Aid Trust of Canada Gatineau Que",23657500
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Red Cross Society Gatineau Que",1370321
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Right to Play Corporation Toronto Ont",500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Save the Children - Canada Toronto Ont",400000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Search for Common Ground Washington DC USA",300000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Survey Action Center Takoma Park MD USA",471799
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Tufts University - the Feinstein Intl Famine Centre Somerville MA USA",100000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","U N High Commissioner for Refugees Geneva Switzerland",2585000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Unicef - New York Ottawa Ont",7731500
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","Unicef Canada Toronto Ont",1553750
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","United Nation High Commissioner for Ottawa Ont",32059789
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","United Nations - Office of the Program Planning, Budget & Accts New York NY USA",500000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","United Nations Development Program New York NY USA",13535000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","United Nations Development Program Toronto Ont",2786500
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","United Nations Dev't Program Peru Lima Peru",310000
2002/2003,"FOREIGN AFFAIRS AND INTERNATIONAL TRADE","Canadian International Development Agency","Humanitarian assistance and disaster preparedness to countries, their agencies and persons in such countries, and to international institutions and Canadian and international non-governmental organizations for operations and general programs and specific programs, projects, activities and appeals","United Nations High Commission for Human Rights Geneva 10 Switzerland",200000
