FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Council on Rehabilitation and Work, Toronto, Ontario",0,3003800
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Media Production Association, Ottawa, Ontario",0,332816
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Mental Health Association, Ottawa, Ontario",0,2062886
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian National Institute for the Blind, Toronto, Ontario",0,145338
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Red Cross, Ottawa, Ontario",0,267369
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Skills Training and Employment Coalition, Toronto, Ontario",0,1113541
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canadian Training Institute Inc, Toronto, Ontario",0,499917
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Canoraa Inc, Toronto, Ontario",0,186089
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Career and Vocational Evaluation Inc, Ottawa, Ontario",0,157415
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Career Assistance Network Ltd, Red Deer, Alberta",0,295384
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Career Development Services Inc, Charlottetown, Prince Edward Island",0,204556
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","CareerEdge, Toronto, Ontario",0,230107
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Caribbean Global Missions, Toronto, Ontario",0,129161
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Cariboo Chilcotin Aboriginal Training Employment Centre Society, Williams Lake, British Columbia",0,1624718
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi Comtés Iberville / Saint-Jean, Saint-Jean-sur-Richelieu, Quebec",0,100976
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi de Mékinac, Saint-Tite, Quebec",0,112248
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi de Shawinigan, Shawinigan, Quebec",0,145852
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi du comté de Nicolet-Yamaska et MRC Bécancour, Nicolet, Quebec",0,139209
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi l'Assomption, Repentigny, Quebec",0,105026
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi Matawinie, Saint-Jean-de-Matha, Quebec",0,109849
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Carrefour jeunesse-emploi Vaudreuil-Soulanges, Vaudreuil-Dorion, Quebec",0,120528
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Causeway Work Centre, Ottawa, Ontario",0,227469
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Central Alberta Immigrant Women's Association, Red Deer, Alberta",0,102801
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre de Recherche d'Emploi de l'Est Inc, Montréal, Quebec",0,100059
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre for Aboriginal Human Resource Development, Winnipeg, Manitoba",0,2206333
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Centre RIRE 2000, Québec, Quebec",0,106354
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","CEYS Brandon Inc, Brandon, Manitoba",0,198129
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Challenge-Disability Resource Group, Whitehorse, Yukon",0,229773
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Chambre de Commerce et d'Industrie de la Rive-Sud, Longueuil, Quebec",0,112849
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Child Evangelism Fellowship of Canada, Winnipeg, Manitoba",0,149382
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Chinese Cultural Centre of Scarborough, Scarborough, Ontario",0,103354
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Chinook's Edge School Division No 73, Innisfail, Alberta",0,174887
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of Nelson, Nelson, British Columbia",0,104408
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","City of Toronto, Toronto, Ontario",0,1606913
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Coast Salish Employment & Training Society, Duncan, British Columbia",0,3583949
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Cold Lake Native Friendship Centre Society, Cold Lake, Alberta",0,100915
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Business Development Corporation Restigouche, Campbellton, New Brunswick",0,701577
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Futures Development Corporation of the North Okanagan, Vernon, British Columbia",0,160780
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Futures Manitoba Inc, Winnipeg, Manitoba",0,162673
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Futures North Red, Selkirk, Manitoba",0,105088
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Futures Treaty Seven, Tsuu T'ina, Alberta",0,7216363
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Living Sarnia-Lambton, Sarnia, Ontario",0,157101
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Community Sector Council Newfoundland and Labrador, St John's, Newfoundland and Labrador",0,1000276
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Concert'Action Portneuf, Saint-Basile, Quebec",0,118896
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Congress of Aboriginal Peoples, Ottawa, Ontario",0,1500000
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Conseil de développement économique des municipalités bilingues du Manitoba, Winnipeg, Manitoba",0,194141
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Construction Association of Prince Edward Island, Charlottetown, Prince Edward Island",0,210920
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Coop Les Mains Tissées, Saguenay, Quebec",0,196241
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Council of Yukon First Nations, Whitehorse, Yukon",0,1884294
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Covenant House Toronto, Toronto, Ontario",0,318965
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Cree Regional Authority, Nemaska, Quebec",0,5940776
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Dehcho First Nations, Fort Simpson, Northwest Territories",0,1069317
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Developmental Disabilities Association, Richmond, British Columbia",0,101290
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Digby Disabilities Partnership Committee, Digby, Nova Scotia",0,115778
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Disability Access, Mississauga, Ontario",0,640671
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Distinctive Employment Counselling Services of Alberta, Edmonton, Alberta",0,269144
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","DIVERSEcity Community Resources Society, Surrey, British Columbia",0,319633
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Douglas College, New Westminster, British Columbia",0,275518
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Easter Seals Newfoundland and Labrador, St John's, Newfoundland and Labrador",0,208767
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Eastern Ontario Training Board, Cornwall, Ontario",0,360154
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Edmonton Mennonite Centre for Newcomers, Edmonton, Alberta",0,256000
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Educacentre College, Vancouver, British Columbia",0,372401
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Emploi Jeunesse, Montréal, Quebec",0,125212
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","EmployAbilities, Edmonton, Alberta",0,206564
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Employability Partnership, Sydney, Nova Scotia",0,165309
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Employment and Resource Services of Georgian Bay Area Inc, Collingwood, Ontario",0,349202
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Employment Solutions for Immigrants Inc, Winnipeg, Manitoba",0,408880
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Entreprise de formation Dimensions, Québec, Quebec",0,137675
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Eva's Initiatives, Toronto, Ontario",0,283035
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Family Services of Peel, Mississauga, Ontario",0,395625
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Fast Track Community Centre for Skills Development and Training, Burlington, Ontario",0,394730
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","First Nations Human Resources Development Commission of Quebec, Kahnawake, Quebec",0,14352561
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","First Nations of Quebec and Labrador Health and Social Services Commission, Wendake, Quebec",0,3452540
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","First Peoples Development Inc, Winnipeg, Manitoba",0,15842117
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Fletcher & Associates Inc, Hamilton, Ontario",0,277254
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Fondation Gérard Bossé, Granby, Quebec",0,119562
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Food Processing HR Council, Ottawa, Ontario",0,1472001
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Foothills Special Needs Association for Parents and Siblings, High River, Alberta",0,165363
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Gabriel Dumont Institute, Saskatoon, Saskatchewan",0,7158972
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Georgian College of Applied Arts and Technology, Barrie, Ontario",0,348512
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Gestion R2 Management Inc, Campbellton, New Brunswick",0,295676
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Global Infobrokers Inc, Saskatoon, Saskatchewan",0,124198
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Goodwill Industries Niagara, St Catharines, Ontario",0,280777
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Government of New Brunswick, Fredericton, New Brunswick",0,3404000
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Government of Prince Edward Island, Charlottetown, Prince Edward Island",0,481827
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Government of Quebec, Québec, Quebec",0,309124
2015/2016,12,"Families, Children and Social Development",014,"Employment and Social Development","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the efficient functioning of the Canadian labour market","Grand River Employment and Training, Ohsweken, Ontario",0,3645786
